Roll,Pitch,Yaw,Heading,Roll Setpoint,Pitch Setpoint
48.974007,-0.5651313,-117.15626,-115.36626,50,0
49.623226,-0.7169537,-117.34735,-115.55735,50,0
49.80487,-0.8576657,-116.77665,-114.98665,50,0
48.93415,-0.748532,-116.60666,-114.81666,50,0
49.83626,-0.54613703,-116.53222,-114.74222,50,0
50.06935,-0.47946683,-116.50013,-114.71013,50,0
50.001064,-0.42341268,-116.44956,-114.65956,50,0
50.52244,-0.50793993,-117.02721,-115.237206,50,0
50.437046,-0.67538613,-117.15315,-115.36315,50,0
51.129734,-0.6992666,-117.24345,-115.453445,50,0
51.640015,-0.6986122,-117.29302,-115.50302,50,0
51.490467,-0.7774757,-117.342735,-115.552734,50,0
50.86891,-0.7497695,-117.25796,-115.46796,50,0
51.015736,-0.7094511,-116.01202,-114.222015,50,0
51.09349,-0.58062387,-115.91533,-114.12533,50,0
51.856586,-0.6286479,-116.0218,-114.2318,50,0
52.077206,-0.75949615,-116.1472,-114.3572,50,0
51.553032,-0.7291968,-116.0768,-114.2868,50,0
51.22916,-0.68020946,-116.69089,-114.90089,50,0
52.063805,-0.62572926,-116.72102,-114.93102,50,0
52.09205,-0.62016034,-116.71892,-114.92892,50,0
51.610863,-0.7416724,-116.77551,-114.98551,50,0
51.45561,-0.63848054,-116.6778,-114.8878,50,0
52.135605,-0.7010145,-116.78861,-114.99861,50,0
52.789127,-0.7210551,-114.43414,-112.64414,50,0
52.556435,-0.72613883,-114.42278,-112.63278,50,0
52.410454,-0.7406565,-114.42466,-112.63466,50,0
52.714695,-0.8198184,-114.50962,-112.71962,50,0
52.59304,-0.69770855,-114.40214,-112.61214,50,0
52.842934,-0.53909224,-116.81745,-115.02745,50,0
53.09479,-0.53331065,-116.82738,-115.03738,50,0
53.282684,-0.56587553,-116.86467,-115.07467,50,0
53.558426,-0.7188925,-117.00552,-115.21552,50,0
53.439613,-0.73769665,-117.01431,-115.22431,50,0
53.23744,-0.6664694,-116.94445,-115.15445,50,0
52.95432,-0.44570678,-113.76318,-111.97318,50,0
53.370598,-0.38483325,-113.73203,-111.94203,50,0
53.858227,-0.5449285,-113.882835,-112.092834,50,0
53.829174,-0.68579745,-113.9969,-112.2069,50,0
54.13909,-0.63776875,-113.97014,-112.18014,50,0
54.46053,-0.5481902,-113.90874,-112.11874,50,0
54.21752,-0.4768977,-113.84111,-112.05111,50,0
54.287907,-0.5422746,-115.21786,-113.42786,50,0
54.31748,-0.5732959,-115.24414,-113.45414,50,0
54.431267,-0.52291256,-115.20598,-113.41598,50,0
54.849697,-0.44804084,-115.15513,-113.36513,50,0
54.87346,-0.46515077,-115.1698,-113.3798,50,0
54.69325,-0.50701207,-114.00156,-112.211555,50,0
55.037678,-0.48960984,-113.99317,-112.20317,50,0
55.13534,-0.49709353,-114.00088,-112.21088,50,0
55.26264,-0.52233756,-114.02363,-112.23363,50,0
55.629963,-0.5014833,-114.01136,-112.22136,50,0
55.24327,-0.4975492,-114.00288,-112.212875,50,0
54.76901,-0.5307499,-112.592545,-110.80254,50,0
55.084915,-0.4150764,-112.49863,-110.708626,50,0
55.24409,-0.43991262,-112.519135,-110.72913,50,0
55.250725,-0.5403609,-112.601685,-110.81168,50,0
55.8217,-0.5072488,-112.57397,-110.783966,50,0
56.220356,-0.41984376,-112.499886,-110.709885,50,0
55.980793,-0.40620655,-112.57319,-110.78319,50,0
55.864326,-0.42666298,-112.59163,-110.80163,50,0
56.17701,-0.42844126,-112.588745,-110.798744,50,0
56.359993,-0.40845683,-112.56935,-110.77935,50,0
56.37789,-0.4280343,-112.58529,-110.79529,50,0
55.73613,-0.4949199,-114.269936,-112.479935,50,0
55.73676,-0.49539384,-114.27033,-112.48033,50,0
55.804005,-0.43644744,-114.222534,-112.43253,50,0
55.238,-0.37811494,-114.16343,-112.37343,50,0
54.55059,-0.5308832,-114.27321,-112.48321,50,0
54.008816,-0.6321123,-114.340706,-112.550705,50,0
53.355003,-0.6902327,-117.17187,-115.38187,50,0
52.87455,-0.7328996,-117.17575,-115.38575,50,0
52.239532,-0.6602186,-117.07288,-115.28288,50,0
52.189423,-0.6247475,-117.040535,-115.250534,50,0
51.62595,-0.59641844,-116.97669,-115.18669,50,0
50.57341,-0.58295006,-116.88354,-115.09354,50,0
49.90631,-0.5486399,-116.02273,-114.23273,50,0
49.8843,-0.5420383,-116.015,-114.225,50,0
49.791264,-0.45500064,-115.935165,-114.145164,50,0
49.400135,-0.4679985,-115.90167,-114.11167,50,0
48.82413,-0.49202767,-115.8541,-114.0641,50,0
48.628426,-0.67884135,-119.86353,-118.07353,50,0
48.13155,-0.73167753,-119.84187,-118.05187,50,0
47.34008,-0.6343632,-119.65945,-117.869446,50,0
46.856133,-0.59964895,-119.56552,-117.77552,50,0
46.532112,-0.662052,-119.56869,-117.77869,50,0
45.861305,-0.68421704,-119.4885,-117.6985,50,0
45.39965,-0.69645226,-122.15329,-120.36329,50,0
44.110165,-0.67733896,-121.82096,-120.03096,50,0
43.625202,-0.7086003,-121.72307,-119.93307,50,0
43.8291,-0.7106913,-121.77681,-119.98681,50,0
43.365913,-0.80850905,-121.73654,-119.94654,50,0
42.749783,-0.7453424,-121.52454,-119.73454,50,0
42.495804,-0.66951686,-121.81443,-120.02443,50,0
42.106056,-0.7289035,-121.770454,-119.98045,50,0
41.64483,-0.6742738,-121.61952,-119.82952,50,0
41.122555,-0.7098235,-121.52174,-119.73174,50,0
40.145573,-0.6629097,-121.24504,-119.45504,50,0
39.75754,-0.7490761,-124.79735,-123.00735,50,0
39.943882,-0.7749961,-124.870094,-123.08009,50,0
39.979134,-0.8113973,-124.90877,-123.11877,50,0
39.50332,-0.8044454,-124.76916,-122.97916,50,0
38.3654,-0.7180428,-124.37177,-122.58177,50,0
37.855957,-0.71397823,-124.21692,-122.42692,50,0
38.247684,-0.72960377,-122.55948,-120.76948,50,0
37.951263,-0.6883382,-122.44425,-120.65425,50,0
37.578724,-0.69082594,-122.33956,-120.54956,50,0
37.28839,-0.7279218,-122.28345,-120.49345,50,0
37.32465,-0.8066509,-122.35325,-120.56325,50,0
37.676857,-0.7650437,-122.423836,-120.633835,50,0
36.7575,-0.63008547,-124.655785,-122.86578,50,0
35.804047,-0.6267884,-124.32249,-122.532486,50,0
35.696507,-0.7344843,-124.36851,-122.57851,50,0
35.640392,-0.82585394,-124.419914,-122.62991,50,0
35.92662,-0.8555625,-124.544495,-122.75449,50,0
35.14646,-0.6765858,-124.2413,-122.4513,50,0
34.516457,-0.54276043,-123.87752,-122.08752,50,0
34.376747,-0.59860754,-123.86425,-122.07425,50,0
33.923386,-0.6544572,-123.719696,-121.929695,50,0
33.961792,-0.6282767,-123.715096,-121.925095,50,0
34.34003,-0.6878297,-123.919876,-122.129875,50,0
34.82273,-0.7757757,-122.91984,-121.12984,50,0
34.789288,-0.7744359,-122.9058,-121.1158,50,0
34.702415,-0.7501084,-122.85306,-121.06306,50,0
34.609093,-0.6325032,-122.725464,-120.93546,50,0
34.779026,-0.5789764,-122.750084,-120.96008,50,0
34.572567,-0.5907385,-122.67891,-120.88891,50,0
34.54119,-0.6278425,-123.119354,-121.32935,50,0
34.65465,-0.6679586,-123.19579,-121.40579,50,0
34.475773,-0.704303,-123.152985,-121.36298,50,0
34.556328,-0.77368385,-123.23939,-121.44939,50,0
34.22093,-0.7140827,-123.05846,-121.268456,50,0
34.313084,-0.7200733,-125.156075,-123.36607,50,0
34.45396,-0.63158303,-125.14486,-123.35486,50,0
34.778927,-0.6497916,-125.29951,-123.50951,50,0
34.950714,-0.64124316,-125.365845,-123.57584,50,0
34.54324,-0.63510114,-125.186264,-123.39626,50,0
34.345135,-0.7003323,-125.15387,-123.36387,50,0
34.74985,-0.6941776,-125.284195,-123.494194,50,0
35.35424,-0.6755105,-125.49136,-123.70136,50,0
35.548073,-0.74577963,-125.61727,-123.82727,50,0
35.821537,-0.76611894,-125.73196,-123.941956,50,0
36.08766,-0.71111804,-125.783264,-123.99326,50,0
35.904583,-0.5466343,-125.01396,-123.22396,50,0
36.039875,-0.45650464,-124.99112,-123.20112,50,0
36.10787,-0.57791406,-125.111374,-123.32137,50,0
36.1233,-0.6464815,-125.171196,-123.381195,50,0
36.568554,-0.7390571,-125.40268,-123.61268,50,0
36.65438,-0.7787232,-125.46454,-123.67454,50,0
36.581993,-0.76965356,-123.6313,-121.8413,50,0
36.4281,-0.7026358,-123.52509,-121.73509,50,0
36.48782,-0.6714646,-123.52165,-121.73165,50,0
36.606236,-0.7144308,-123.59655,-121.80655,50,0
36.68783,-0.7170854,-123.62702,-121.83702,50,0
37.132915,-0.69024366,-123.75958,-121.96958,50,0
37.397778,-0.64135325,-122.5743,-120.7843,50,0
37.681206,-0.6527,-122.67184,-120.881836,50,0
38.61923,-0.65913594,-122.96504,-121.17504,50,0
38.85774,-0.7107824,-123.077194,-121.28719,50,0
38.980274,-0.6926167,-123.09978,-121.30978,50,0
39.118435,-0.67686296,-123.12869,-121.33869,50,0
39.397724,-0.65758234,-122.869514,-121.07951,50,0
39.90158,-0.41172975,-122.81361,-121.023605,50,0
42.05677,-0.31967515,-123.28202,-121.49202,50,0
44.860252,-0.4600869,-124.03226,-122.242256,50,0
43.75154,-1.0635598,-124.272316,-122.482315,50,0
42.975067,-1.3959785,-124.35709,-122.56709,50,0
43.59083,-1.5167221,-120.9342,-119.144196,50,0
45.06809,-1.0567403,-120.85009,-119.06009,50,0
46.01235,-0.8667839,-120.86378,-119.07378,50,0
46.346607,-0.7435463,-120.82191,-119.031906,50,0
46.53376,-0.8574263,-120.94279,-119.15279,50,0
46.29626,-0.9818523,-121.00223,-119.21223,50,0
47.030293,-0.95687485,-119.92897,-118.13897,50,0
47.960377,-0.9577797,-120.09754,-118.30754,50,0
47.80815,-0.88563883,-120.01213,-118.22213,50,0
48.05995,-0.83039355,-120.011696,-118.221695,50,0
47.94955,-0.82562006,-119.98847,-118.19847,50,0
47.57071,-1.0036952,-120.06519,-118.27519,50,0
47.59715,-1.007321,-118.337875,-116.547874,50,0
47.601524,-1.0191348,-118.34779,-116.55779,50,0
48.259476,-0.9252222,-118.36234,-116.57234,50,0
48.506706,-0.9856291,-118.44283,-116.65283,50,0
48.154495,-0.9594837,-118.375595,-116.585594,50,0
48.08121,-0.8789696,-117.56638,-115.77638,50,0
48.48582,-0.8456881,-117.59236,-115.80236,50,0
49.177197,-0.9022345,-117.72399,-115.93399,50,0
49.16303,-0.9960554,-117.797226,-116.007225,50,0
48.987698,-1.0974389,-117.85631,-116.06631,50,0
48.625206,-1.0136538,-116.06603,-114.27603,50,0
48.757668,-0.93310547,-116.014946,-114.224945,50,0
49.608837,-0.93157476,-116.08575,-114.295746,50,0
50.167763,-0.88623,-116.09434,-114.30434,50,0
49.7473,-0.7989308,-115.99239,-114.20239,50,0
48.7539,-0.832317,-115.93601,-114.14601,50,0
49.142235,-0.98082,-117.16347,-115.37347,50,0
50.303684,-0.92146677,-117.24066,-115.45066,50,0
50.606262,-0.98102546,-117.3194,-115.529396,50,0
49.92357,-0.9861565,-117.25282,-115.46282,50,0
49.365967,-0.9068176,-117.12941,-115.33941,50,0
50.085426,-0.9072463,-115.33247,-113.54247,50,0
50.439835,-0.92813677,-115.38774,-113.59774,50,0
50.38969,-0.9752339,-115.42014,-113.63014,50,0
50.428955,-0.9806167,-115.42872,-113.63872,50,0
50.67778,-0.8496021,-115.34988,-113.559875,50,0
51.089184,-0.91882074,-116.67056,-114.88056,50,0
51.47425,-0.85153997,-116.64447,-114.85447,50,0
51.759445,-0.81579256,-116.635574,-114.84557,50,0
51.885105,-0.8453093,-116.66799,-114.87799,50,0
52.466724,-0.79269165,-116.66357,-114.873566,50,0
53.262497,-0.66793704,-116.609665,-114.819664,50,0
53.563564,-0.6756428,-116.632774,-114.84277,50,0
53.24264,-0.62987226,-115.91325,-114.12325,50,0
52.28431,-0.9914355,-116.137215,-114.34721,50,0
49.517826,-1.5398982,-116.3244,-114.5344,50,0
46.828163,-1.5914418,-116.058754,-114.26875,50,0
47.34517,-1.3671614,-115.94792,-114.15792,50,0
50.082527,-1.2247195,-114.28012,-112.49012,50,0
49.44259,-1.0388749,-114.07355,-112.28355,50,0
50.026215,-1.0459791,-114.13323,-112.34323,50,0
51.47857,-0.9997444,-114.22082,-112.43082,50,0
52.669617,-0.94961196,-114.271385,-112.481384,50,0
52.969788,-0.9408436,-114.28565,-112.49565,50,0
53.017937,-0.83897144,-116.50391,-114.713905,50,0
53.828625,-0.8972727,-116.619415,-114.829414,50,0
53.296196,-0.920302,-116.59469,-114.80469,50,0
52.659103,-0.6980428,-116.35694,-114.56694,50,0
53.081997,-0.6410452,-116.34614,-114.55614,50,0
53.511997,-0.8681411,-116.569496,-114.779495,50,0
53.47938,-0.94639224,-113.90445,-112.11445,50,0
53.537327,-0.8596079,-113.83486,-112.04486,50,0
53.604538,-0.7313783,-113.73183,-111.941826,50,0
53.403328,-0.72555757,-113.726364,-111.93636,50,0
53.081375,-0.8316661,-113.809616,-112.019615,50,0
53.25073,-0.78643227,-113.502884,-111.71288,50,0
53.21463,-0.7093929,-113.438965,-111.648964,50,0
53.65971,-0.5079757,-113.291664,-111.50166,50,0
54.05491,-0.5534812,-113.34204,-111.55204,50,0
53.65731,-0.7379927,-113.47896,-111.68896,50,0
53.16167,-0.91685325,-113.6051,-111.8151,50,0
52.958786,-0.9284102,-113.487595,-111.69759,50,0
52.893456,-0.93751764,-113.489494,-111.69949,50,0
52.583218,-0.7941267,-113.34549,-111.55549,50,0
52.211033,-0.6360335,-113.18432,-111.39432,50,0
52.093857,-0.62564963,-113.1656,-111.3756,50,0
51.618446,-0.7197045,-113.19905,-111.40905,50,0
50.742,-0.8068256,-115.64688,-113.85688,50,0
50.50236,-0.8471543,-115.6539,-113.8639,50,0
50.82974,-0.8171133,-115.66439,-113.87439,50,0
51.01827,-0.84989774,-115.71051,-113.92051,50,0
50.227345,-0.71563464,-115.51869,-113.72869,50,0
49.882545,-0.6274366,-115.41061,-113.620605,50,0
49.566006,-0.7397415,-120.48484,-118.69484,50,0
48.237274,-0.75960845,-120.298645,-118.508644,50,0
47.11075,-0.8684406,-120.20277,-118.412766,50,0
46.724384,-0.84123415,-120.11569,-118.32569,50,0
46.97891,-0.887815,-120.19603,-118.40603,50,0
47.161137,-0.8503404,-120.196724,-118.40672,50,0
47.03841,-0.8227921,-121.930435,-120.140434,50,0
45.63889,-0.7275599,-121.62922,-119.83922,50,0
44.58203,-0.8151478,-121.51644,-119.72644,50,0
44.31458,-0.89093935,-121.52786,-119.73786,50,0
44.40949,-0.888697,-121.54308,-119.75308,50,0
44.302452,-0.8670831,-119.433014,-117.64301,50,0
44.169533,-0.78638375,-119.339005,-117.549,50,0
43.61156,-0.8115514,-119.230156,-117.440155,50,0
42.33424,-0.7873506,-118.906815,-117.11681,50,0
41.38455,-0.850124,-118.71952,-116.92952,50,0
40.735855,-0.8060783,-118.52055,-116.73055,50,0
39.849697,-0.68180823,-123.36048,-121.57048,50,0
39.160995,-0.70314,-123.17803,-121.38803,50,0
38.739662,-0.7959211,-123.12591,-121.33591,50,0
38.837765,-0.87562233,-123.2171,-121.4271,50,0
39.057373,-0.9844385,-123.36713,-121.577126,50,0
38.611416,-0.97868764,-123.79499,-122.00499,50,0
38.13679,-0.88440394,-123.5879,-121.7979,50,0
37.43174,-0.8375071,-123.348434,-121.55843,50,0
36.21838,-0.7505439,-122.92136,-121.131355,50,0
35.487606,-0.6893408,-122.651344,-120.86134,50,0
35.4638,-0.6822955,-124.171,-122.381,50,0
35.865852,-0.6967309,-124.32651,-122.53651,50,0
36.055477,-0.8421811,-124.50817,-122.71817,50,0
35.60279,-0.7588007,-124.28082,-122.49082,50,0
35.205006,-0.6735198,-124.07039,-122.28039,50,0
34.07863,-0.76265556,-123.72199,-121.93199,50,0
32.88016,-0.7876034,-124.19072,-122.40072,50,0
32.53741,-0.86992145,-124.09846,-122.30846,50,0
32.094612,-0.85009557,-123.87543,-122.08543,50,0
31.853777,-0.90971965,-123.80923,-122.019226,50,0
31.903906,-0.8869809,-123.81486,-122.02486,50,0
32.194427,-0.89360607,-123.95717,-122.16717,50,0
32.47127,-0.88199866,-124.60097,-122.81097,50,0
32.367565,-0.83171046,-124.51157,-122.72157,50,0
31.888262,-0.75471103,-124.22285,-122.432846,50,0
31.390152,-0.6839299,-123.927666,-122.137665,50,0
30.734938,-0.711897,-123.63111,-121.84111,50,0
30.624012,-0.7798924,-123.63035,-121.84035,50,0
30.902353,-0.8154448,-127.097404,-125.3074,50,0
31.208612,-0.8061001,-127.24459,-125.45459,50,0
30.84216,-0.7039598,-126.97283,-125.18283,50,0
30.395287,-0.6856593,-126.7286,-124.9386,50,0
29.363972,-0.7710875,-126.2597,-124.469696,50,0
28.864521,-0.7968032,-123.378136,-121.588135,50,0
29.026026,-0.818002,-123.48416,-121.69416,50,0
29.3086,-0.7883271,-123.61509,-121.82509,50,0
29.568579,-0.7596292,-123.73324,-121.94324,50,0
29.19203,-0.7962642,-123.55778,-121.76778,50,0
28.526321,-0.8889444,-123.26407,-121.47407,50,0
27.89968,-0.8496549,-125.37337,-123.58337,50,0
27.366613,-0.7387089,-125.00136,-123.21136,50,0
26.471104,-0.6583649,-124.452576,-122.662575,50,0
25.985401,-0.75081027,-124.25628,-122.46628,50,0
25.882107,-0.7757334,-124.218056,-122.428055,50,0
25.841824,-0.7931782,-124.20911,-122.419106,50,0
25.69797,-0.7619296,-125.6919,-123.9019,50,0
25.43761,-0.7138829,-125.49197,-123.701965,50,0
25.17598,-0.756981,-125.365456,-123.575455,50,0
24.62266,-0.7855782,-125.0419,-123.2519,50,0
24.048922,-0.7338009,-124.63401,-122.84401,50,0
23.321417,-0.67031634,-127.22629,-125.43629,50,0
22.913664,-0.6667678,-126.94784,-125.15784,50,0
22.8331,-0.74809515,-126.962975,-125.17297,50,0
22.717794,-0.7672673,-126.90068,-125.11068,50,0
22.771181,-0.70769125,-126.885956,-125.095955,50,0
22.320612,-0.64617175,-128.27762,-126.48762,50,0
21.439457,-0.62051284,-127.63306,-125.843056,50,0
21.786749,-0.7307531,-127.97757,-126.18757,50,0
21.97144,-0.73411536,-128.11107,-126.32107,50,0
22.125751,-0.7214075,-128.20828,-126.41828,50,0
22.289574,-0.7058481,-128.309,-126.519005,50,0
21.941483,-0.6938521,-127.152115,-125.362114,50,0
21.79647,-0.7288407,-127.073105,-125.283104,50,0
22.226772,-0.7497542,-127.41966,-125.62966,50,0
22.556572,-0.7703883,-127.68667,-125.89667,50,0
22.69244,-0.74067926,-127.76086,-125.970856,50,0
22.560614,-0.7757084,-127.69458,-125.90458,50,0
22.361378,-0.75970197,-126.32398,-124.53398,50,0
22.4793,-0.70789635,-126.361626,-124.571625,50,0
22.564426,-0.62535495,-126.350075,-124.560074,50,0
22.242691,-0.53174645,-126.04756,-124.25756,50,0
22.372244,-0.5941155,-126.19049,-124.40049,50,0
22.685465,-0.737234,-126.52913,-124.73913,50,0
22.85568,-0.80543095,-125.137695,-123.347694,50,0
22.71794,-0.75688046,-124.99595,-123.20595,50,0
23.16838,-0.6688184,-125.24596,-123.455956,50,0
23.407185,-0.6739289,-125.42113,-123.63113,50,0
23.615192,-0.7287298,-125.61632,-123.82632,50,0
24.04701,-0.7786561,-124.40687,-122.61687,50,0
24.670652,-0.65097094,-124.67225,-122.88225,50,0
27.489954,-0.6945369,-126.277,-124.487,50,0
31.56467,-0.6292531,-128.27379,-126.48379,50,0
33.36927,-0.77318066,-129.22581,-127.435814,50,0
32.31931,-1.0682237,-128.99907,-127.20907,50,0
31.583263,-0.8979142,-123.331,-121.541,50,0
33.750946,-0.7836924,-124.104126,-122.314125,50,0
33.63485,-0.6937829,-123.990265,-122.200264,50,0
35.155952,-0.6382163,-124.51798,-122.72798,50,0
36.780872,-0.72253406,-125.165375,-123.375374,50,0
37.472225,-0.81273097,-122.27623,-120.48623,50,0
38.0759,-0.89313495,-122.525505,-120.735504,50,0
38.669468,-0.92066604,-122.72788,-120.93788,50,0
39.179043,-0.9535839,-122.90629,-121.11629,50,0
39.45403,-0.9391592,-122.976395,-121.18639,50,0
40.08941,-0.9016283,-123.13196,-121.34196,50,0
40.378304,-0.8496331,-123.11851,-121.32851,50,0
41.216087,-0.7573177,-123.29388,-121.503876,50,0
42.490795,-0.82645994,-123.71556,-121.92556,50,0
43.132328,-0.9304595,-123.97886,-122.18886,50,0
43.794804,-1.1055115,-124.30337,-122.51337,50,0
43.79544,-1.0534699,-124.26062,-122.47062,50,0
43.72841,-0.8657884,-119.9779,-118.1879,50,0
43.89296,-0.79496837,-119.953026,-118.163025,50,0
44.257847,-0.8525481,-120.061745,-118.27174,50,0
45.760197,-0.93227774,-120.378395,-118.588394,50,0
46.87319,-1.0571736,-120.65456,-118.864555,50,0
46.580276,-1.1667414,-119.647865,-117.857864,50,0
46.07965,-0.96442366,-119.407295,-117.617294,50,0
46.43212,-0.844902,-119.37045,-117.58045,50,0
47.749077,-0.7570902,-119.50419,-117.71419,50,0
49.262142,-0.7771742,-119.73644,-117.94644,50,0
50.590042,-0.6687324,-119.822586,-118.032585,50,0
51.104355,-0.78461224,-118.59266,-116.80266,50,0
50.003456,-0.8096951,-118.487885,-116.69788,50,0
50.461212,-0.9592119,-118.66235,-116.87235,50,0
51.20704,-1.0328993,-118.80672,-117.016716,50,0
51.776928,-1.0747951,-118.90291,-117.11291,50,0
53.544365,-0.9534491,-118.97799,-117.18799,50,0
54.578636,-0.9416139,-116.36323,-114.57323,50,0
54.616035,-0.7663382,-116.22037,-114.43037,50,0
54.839046,-0.91158646,-116.338745,-114.548744,50,0
54.975285,-1.1213249,-116.51024,-114.72024,50,0
55.438335,-1.0313193,-116.435394,-114.64539,50,0
56.745815,-0.93637216,-116.34499,-114.55499,50,0
56.828403,-0.79313743,-115.19748,-113.40748,50,0
56.78244,-0.8158989,-115.21637,-113.42637,50,0
57.224438,-0.8567542,-115.25193,-113.46193,50,0
57.37802,-0.7191237,-115.13617,-113.34617,50,0
57.451107,-0.690342,-115.11187,-113.32187,50,0
56.91893,-0.7972485,-114.97674,-113.18674,50,0
57.073296,-0.8379193,-115.0182,-113.2282,50,0
57.214005,-0.9200563,-115.0943,-113.3043,50,0
56.848755,-0.83091724,-115.00215,-113.21215,50,0
57.290977,-0.7718495,-114.971344,-113.18134,50,0
57.41396,-0.74889946,-114.95692,-113.166916,50,0
56.955677,-0.84622574,-113.43007,-111.64007,50,0
56.652035,-0.9300785,-113.497955,-111.707954,50,0
56.06039,-0.8789097,-113.44869,-111.65869,50,0
56.23104,-0.71083814,-113.31061,-111.52061,50,0
56.684444,-0.75683,-113.35313,-111.563126,50,0
56.31121,-0.8837401,-113.45571,-111.66571,50,0
55.7452,-0.9197401,-113.603004,-111.813,50,0
55.594276,-0.8439902,-113.5335,-111.7435,50,0
55.78882,-0.7562717,-113.467995,-111.67799,50,0
55.785416,-0.71049356,-113.42957,-111.63957,50,0
55.158195,-0.74648947,-113.43387,-111.64387,50,0
54.204914,-0.84425515,-113.47036,-111.68036,50,0
53.475662,-0.8449256,-113.559204,-111.7692,50,0
53.415733,-0.64958423,-113.398094,-111.60809,50,0
53.655197,-0.64445335,-113.402664,-111.61266,50,0
52.398144,-0.83008116,-113.50195,-111.71195,50,0
51.874912,-0.9562496,-113.578255,-111.78825,50,0
50.973824,-0.9041702,-118.20615,-116.416145,50,0
50.18961,-0.791726,-118.03923,-116.24923,50,0
49.63927,-0.6273248,-117.8521,-116.062096,50,0
49.896595,-0.7690242,-117.991516,-116.201515,50,0
49.18164,-0.7748638,-117.92148,-116.13148,50,0
47.955208,-0.9344586,-117.90961,-116.119606,50,0
47.142605,-0.9281851,-120.75485,-118.96485,50,0
45.55476,-0.7900027,-120.35818,-118.56818,50,0
44.440002,-0.7390022,-120.10527,-118.31527,50,0
44.00957,-0.79674524,-120.0653,-118.2753,50,0
43.61184,-0.87159187,-120.0433,-118.253296,50,0
42.763058,-0.8671112,-120.70034,-118.91034,50,0
41.132336,-0.68345124,-120.1339,-118.3439,50,0
39.594234,-0.7669672,-119.77779,-117.987785,50,0
39.049778,-0.8673429,-119.69964,-117.90964,50,0
38.72077,-0.8483484,-119.590576,-117.800575,50,0
37.805683,-0.70885515,-121.6556,-119.8656,50,0
37.266,-0.7729095,-121.51882,-119.72882,50,0
36.57053,-0.7904079,-121.28714,-119.49714,50,0
36.092335,-0.7988986,-121.12209,-119.33209,50,0
35.780293,-0.79904056,-121.008934,-119.21893,50,0
35.484222,-0.660985,-120.79573,-119.00573,50,0
35.068077,-0.6277664,-127.283005,-125.493004,50,0
34.55249,-0.73676324,-127.16765,-125.37765,50,0
34.03236,-0.82695216,-127.03108,-125.24108,50,0
33.405457,-0.76978844,-126.726746,-124.936745,50,0
32.067814,-0.6114269,-126.033356,-124.243355,50,0
31.381016,-0.6450594,-127.64065,-125.85065,50,0
30.544807,-0.74279743,-127.33182,-125.54182,50,0
29.960714,-0.6820733,-127.00457,-125.21457,50,0
30.28326,-0.6973091,-127.17088,-125.38088,50,0
30.145294,-0.76262057,-127.158424,-125.36842,50,0
29.174719,-0.8250695,-126.738625,-124.94862,50,0
28.621967,-0.8769141,-125.76038,-123.97038,50,0
28.208612,-0.7698666,-125.46686,-123.67686,50,0
27.35301,-0.72699255,-124.99406,-123.204056,50,0
25.769407,-0.6452701,-124.09048,-122.300476,50,0
25.165306,-0.6462427,-123.76101,-121.97101,50,0
25.24916,-0.72168785,-126.3343,-124.5443,50,0
25.214685,-0.7556282,-126.3417,-124.5517,50,0
25.036053,-0.737876,-126.22064,-124.43064,50,0
25.260649,-0.69067335,-126.315636,-124.525635,50,0
25.225153,-0.6956941,-126.29869,-124.50869,50,0
24.294415,-0.68758595,-125.73182,-123.94182,50,0
23.783783,-0.6399727,-126.9818,-125.191795,50,0
23.416403,-0.63290244,-126.736855,-124.94685,50,0
22.92016,-0.6402274,-126.41608,-124.626076,50,0
22.879318,-0.6859297,-126.427376,-124.637375,50,0
22.781305,-0.70824385,-126.38085,-124.59085,50,0
22.901215,-0.6626398,-126.42233,-124.63233,50,0
22.756418,-0.6336673,-127.567375,-125.777374,50,0
22.142126,-0.6120279,-127.12269,-125.33269,50,0
21.906689,-0.65612876,-126.99554,-125.205536,50,0
21.742064,-0.6900969,-126.90853,-125.11853,50,0
21.537146,-0.71636194,-126.78547,-124.99547,50,0
21.482807,-0.66846234,-126.70534,-124.91534,50,0
21.530605,-0.6642461,-128.64058,-126.85058,50,0
21.11989,-0.60937583,-128.32182,-126.53182,50,0
21.056644,-0.6455847,-128.31049,-126.520485,50,0
20.829597,-0.69347924,-128.19905,-126.40905,50,0
20.885818,-0.67206854,-128.21863,-126.42863,50,0
21.207561,-0.61524457,-128.38515,-126.595146,50,0
21.315582,-0.65818954,-131.39275,-129.60275,50,0
21.24017,-0.6831279,-131.36162,-129.57162,50,0
21.130884,-0.6704822,-131.26927,-129.47928,50,0
21.026735,-0.680921,-131.20264,-129.41264,50,0
20.863749,-0.6400868,-131.04288,-129.25288,50,0
20.895084,-0.6191882,-125.79189,-124.00189,50,0
21.02664,-0.63737565,-125.90506,-124.11506,50,0
21.616299,-0.6995498,-126.391556,-124.601555,50,0
21.667574,-0.7016456,-126.43068,-124.64068,50,0
21.515026,-0.63941044,-126.26569,-124.47569,50,0
21.543772,-0.55242985,-126.21152,-124.42152,50,0
21.523563,-0.55103785,-128.03064,-126.24064,50,0
21.414486,-0.6282705,-128.02196,-126.23196,50,0
21.86519,-0.7024051,-128.40059,-126.61059,50,0
21.875877,-0.6507514,-128.3625,-126.5725,50,0
21.763506,-0.6129205,-128.25156,-126.461555,50,0
21.689024,-0.6430999,-126.209694,-124.41969,50,0
